6730
bien:thi 1889
1 dinh 315 1.4164856758023712
1 my 316 0.5207629574590356
1 email 317 0.0366865117892538
1 tu 318 5.288729813178127
1 tu:van 319 0.09445853664714446
1 cu 320 1.337593637586032
1 cu:the 321 0.0030966236135323414
1 the:hon 322 0.003380896670356256
1 hon:nhe 323 0.048876083298958886
1 dem:dinh 324 0.0019274743534102782
1 dinh:cau 325 0.015226887985133832
1 cau 326 1.494662605029248
1 cau:ban 327 0.0028645900301998237
1 ban:rat 328 0.0021473245400119353
1 rat:nhieu 329 0.5933726445808576
1 san:va 330 0.007386567774411546
1 va:cac 331 0.021538778263337097
1 thuc:an 332 0.20003795908926422
1 khac 333 0.534439317974132
0 minh:hoi 334 0.18019141474269135
0 hoi 335 2.040480685654942
0 tour 336 0.4650935691987436
0 hue 337 1.2886339354648877
0 phong 338 4.9641108353918355
0 nha 339 4.428721195391697
0 1 340 4.195685043241866
0 1:ngay 341 0.13217769355345227
0 ngay 342 4.766869319502244
0 ngay:la 343 0.04318389660097142
0 la 344 8.126635299285704
0 la:bao 345 0.16695216785302164
0 bao 346 2.1671234480694244
0 bao:nhieu 347 0.5250398643574357
0 nhieu 348 3.121066406164635
0 vay 349 1.5162051595179844
1 co:ve 350 0.017513998809393718
1 ve 351 4.996444140436877
1 la:an 352 0.007660518178286716
1 an:tam 353 0.002995753769577561
1 nen:dat 354 0.28454831101144246
1 dat:phong 355 0.12666722980862885
1 ks:tu 356 0.02796623817003341
1 cho:chac 357 0.02705480227110139
1 chac 358 0.14257637199410184
1 chac:an 359 0.02705480227110139
0 nha:e 360 0.18353001938191166
0 e 361 4.064061622350415
0 e:di 362 0.13778335633035327
0 di:sapa 363 0.27069959848936825
0 sapa 364 3.7963227131294404
0 nhu 365 1.672061360313543
0 di:cho 366 0.0020062627219234316
0 cho:gan 367 0.005752772514390506
0 gan 368 1.683099007847826
0 gan:nha 369 0.031400185474696155
1 thap 370 0.6217106158363697
1 thap:thoang 371 0.04769597522173109
1 thoang 372 0.11873257946329305
1 xa 373 1.3977259417507608
1 xa:la 374 0.023610210453660397
1 day:nui 375 0.03599394565083785
1 nui 376 1.5781044024771387
1 trung 377 1.529852233265053
1 sai 378 0.024107102110271825
1 sai:gon 379 0.02389524997479437
1 gon 380 0.02389524997479437
1 khong:co 381 0.033343682223059404
1 co:cai 382 0.008220717987892548
1 cai 383 2.463613165141065
1 cai:lanh 384 0.12938277924356856
1 suong 385 0.2655760569865955
1 tuyet 386 0.7258762148113471
1 khach 387 5.569716143906743
1 khach:san 388 2.2317354406130687
1 thi:ban 389 0.03881374282686923
1 ban:chon 390 0.019513004358357577
1 2:sao 391 0.10825427198938402
1 sao 392 1.1898177135609562
1 thay 393 1.7858668255601367
1 hue 394 1.3756614586112983
1 con:nhieu 395 0.11263517839772602
1 dieu 396 0.3627886158001148
1 khien 397 0.3423822180886067
1 moi 398 3.9342578882590464
1 moi:nguoi 399 0.3242448217566853
1 nguoi 400 4.429700921547466
1 tro 401 0.5558487396153492
1 tro:lai 402 0.044064312482551604
1 lai 403 1.961348411544109
1 1 404 2.6354836743603576
1 1:dem 405 0.08489713469848809
1 thoi:thi 406 0.019509437839528382
1 thi:minh 407 0.057430150037535016
1 minh 408 3.467180949655684
1 minh:de 409 0.013885196398502699
1 de 410 5.336265037251284
1 de:nghi 411 0.049333906848382715
1 nghi 412 2.295867141725657
1 nen:book 413 0.05998573486948068
1 book 414 0.5592215697250482
1 book:phong 415 0.13387607793368825
1 tai 416 1.5732612172079834
1 bamboo 417 0.06936955861784665
1 green 418 0.02584411675126853
1 riverside 419 0.013883857752073564
1 hoac 420 2.133341662907402
1 sunny 421 0.09335226992939366
1 hotel 422 0.025811047839091626
1 bien:mua 423 0.009174182414345285
1 mua:vang 424 0.015149380528113932
1 vang 425 1.4790929838828597
1 em:thay 426 0.13794565231196818
1 nhat 427 1.8760450795169243
1 truoc 428 0.7671820395939888
1 truoc:day 429 0.003047486195524822
1 day:de 430 0.003376895535638728
1 de:co 431 0.00239404865080414
1 the:ngam 432 0.026889857174869466
1 ngam 433 1.2075349491706284
1 ngam:nhin 434 0.1307224336972168
1 nhin 435 0.831845656963556
1 nhin:duoc 436 8.424141109821855E-5
1 duoc 437 6.795393198074794
1 duoc:toan 438 1.3499474723268376E-4
1 toan 439 0.5743960057782556
1 toan:canh 440 0.051265919909002214
1 canh 441 2.689702762128464
1 canh:thanh 442 0.0028843355373644004
1 thanh 443 1.4352000334917743
1 thanh:pho 444 0.2931793549389134
1 pho 445 0.9320408472672774
1 pho:da 446 -5.673082787481821E-5
1 da 447 3.748465126026797
1 da:nang 448 0.5203913222728013
1 nang 449 1.4946126986105577
1 xinh:dep 450 0.017036716322372032
1 dep 451 5.946716950783214
1 dep:nhat 452 0.09360110763707705
1 nhat:thiet 453 0.006506893378496021
1 thiet 454 0.34315594895947565
1 du:khach 455 0.5069614484898877
1 khach:phai 456 0.14550250219151747
1 phai 457 1.9676690628936115
1 den:nhung 458 2.998899509583787E-4
1 nhung:khu 459 0.014114846526911338
1 khu 460 1.3190856992129465
1 khu:du 461 0.17189554788559713
1 lan 462 0.75246507880601
1 lan:can 463 -1.2432951891591936E-5
1 can 464 1.8056216365002076
1 nhu:ba 465 3.4529766618998366E-4
1 ba 466 1.4891973436047878
1 ba:na 467 0.24003687527103265
1 na 468 0.28064851720952444
1 na:hills 469 0.046992017743254406
1 hills 470 0.046992017743254406
1 deo 471 0.29137489657606164
1 deo:hai 472 0.07478792015104727
1 hai:van 473 0.07478792015104727
1 duong 474 3.6451661180776656
1 duong:di 475 0.015523110080553354
1 di:kha 476 0.003331698882000549
1 kha 477 1.1783872672433184
1 kha:xa 478 0.003331698882000549
1 vat 479 0.1646843631486296
1 vat:va 480 0.0029013638652148656
1 nhat:ban 481 0.026464700926223425
1 boi 482 0.7801187768135334
1 net 483 0.13201634275041796
1 net:dep 484 0.023111149395519153
1 ti 485 0.093092525747403
1 den:tung 486 0.08884396167321207
1 tung 487 0.9010528773128585
1 goc 488 0.010516096108112548
1 canh:cua 489 0.010601444784174196
1 cua 490 6.203107492884751
1 15 491 0.22478962297985194
1 10 492 0.9704328727749505
1 vinpearland 493 0.2957066618762616
1 dat:som 494 0.4561901532417942
1 som:nhe 495 0.28876626758322155
0 nhu:vay 496 0.22721289173895953
0 vay:la 497 0.1305949714139392
0 tha 498 0.12008120425561773
0 ho 499 0.677193238112863
0 cac 500 6.413892164594662
0 cua 501 3.9237842698368883
0 cua:hang 502 0.05920042868024246
0 hang 503 0.6647506719649214
0 o 504 9.778740430066833
0 o:day 505 0.19709801043777259
0 day 506 1.952253075784245
0 chieu 507 1.2979049650651737
0 roi 508 2.9554084345056824
1 ban:co 509 0.10251479329696855
1 the:mua 510 0.011189721574087331
1 mua:ve 511 0.064350456618092
1 buffet 512 0.5315891949711897
1 tai:nha 513 0.01416885611081335
1 nha:hang 514 0.1708704846947367
1 hang 515 1.2962663192980655
1 hang:thang 516 0.0923618302130566
1 thang:long 517 0.015682298227712083
1 city 518 0.019568243711559935
1 city:tour 519 0.016613027315303616
1 tour 520 1.2590452238617535
1 kia 521 0.24835579664532154
1 hong 522 0.35950444316712593
1 co:hai 523 0.011350201824499175
1 gieng 524 0.006446151670122777
1 co:kinh 525 0.008136716895819298
1 kinh 526 0.09411327472666979
1 duoc:xem 527 0.011330016130048814
1 xem 528 0.1743041745389409
1 xem:la 529 0.009275277198344319
1 la:con 530 2.2293312095386208E-4
1 con:mat 531 0.0369220657692845
1 mat:rong 532 2.2293312095386208E-4
1 rong 533 0.938984985172298
0 co:ca 534 0.18294351502368572
0 ca 535 2.5798755121199473
0 ca:tre 536 0.07041585822770374
0 tre 537 0.6692736564783763
1 dan 538 1.3921288092160082
1 ho 539 2.544571762311492
1 ho:cho 540 0.03587872833489033
1 it 541 0.13114695616325345
1 chao 542 0.3558573689355813
1 nhung:ma 543 0.0899938530826916
1 ma 544 2.9121576132861002
1 ke 545 0.4425261676580672
1 ke:ca 546 0.03719762358945401
1 ca 547 3.1197067076831613
1 ca:co 548 0.002395656728489631
1 dc 549 0.9027126601078036
1 bat 550 0.8984590386596576
1 bat:chao 551 0.021606906993075135
1 chao:to 552 0.021606906993075135
1 to 553 1.2076555508538727
1 dung 554 2.773160128289419
1 be 555 1.9396067291119157
1 nao 556 0.6630181591089699
1 khoe 557 0.24736935198713497
1 het 558 0.6312857896525621
0 gia 559 6.712880270994987
0 gia:dinh 560 0.6373085743214675
0 dinh 561 3.581661994121715
0 dinh:nha 562 0.018939690758866694
0 nha:em 563 0.17602104473713875
0 mua 564 4.975200083114528
0 mua:ve 565 0.3055050755044592
0 ve 566 6.379513546695887
0 ve:di 567 0.005289510471968647
0 di:nha 568 0.030995420447621307
0 nha:trang 569 0.3033287428701522
0 trang 570 0.7722325101099557
0 trang:tu 571 0.01712760125315585
0 tu 572 5.7847879926155406
0 13 573 0.2820271844359648
0 13:10 574 0.08426947245519985
0 10 575 0.9580811137937176
0 den 576 3.5192388967226207
0 17 577 0.1252184859488512
0 17:10 578 0.0691011667981744
0 noi 579 2.4260945236259692
0 noi:duoc 580 0.16364987877414244
0 duoc:vi 581 0.3013873386333138
0 vi 582 2.3563664608346753
0 vi:nhu 583 0.4397632709070419
0 tien 584 0.984891728992048
0 giua 585 0.6029960381992941
0 hinh 586 0.3538346934977058
0 gia:thue 587 0.12674007845608748
0 thue 588 0.9590788038638766
0 thue:tau 589 0.3126360079736797
0 tau 590 2.50188168116234
0 tinh 591 0.9769961767214805
0 theo 592 0.4616010584804534
0 gio 593 1.881305965501943
0 thi:phai 594 0.117136021266454
0 chu:yeu 595 0.1493312903293945
0 yeu 596 0.283419850055029
0 muon 597 2.187988094069322
0 muon:di 598 0.10535747253559027
0 di:tam 599 0.05100567049123091
0 tam 600 6.399152157659089
0 tam:bien 601 0.20740791836447597
0 minh:chot 602 0.012444473217057333
0 chot 603 0.012444473217057333
0 lich:di 604 0.04324907248613318
0 di:tuan 605 0.09746612082554391
0 tuan 606 1.873742165045961
0 tuan:chau 607 0.7363298703148501
0 chau 608 1.1934841581943882
0 chau:roi 609 0.18292673504330176
0 buoi 610 1.185181068274477
0 buoi:toi 611 0.11728645418533713
0 toi:nha 612 0.031727559858694174
0 nha:minh 613 0.3838313411136224
0 minh:da 614 0.061861491189351685
0 da 615 4.1670549832419175
0 da:so 616 0.043738799671219485
0 so 617 1.185826561790119
0 la:di 618 0.006800747552569236
0 di:ca 619 0.0073366105995990895
0 ca:ngay 620 0.10115595129602123
0 met 621 0.17030129537890165
1 u 622 0.43955143489370285
1 tieu 623 0.5522794075920767
1 tieu:chuan 624 0.21867520177715397
1 chuan 625 0.5395690841745495
1 4 626 2.3551496982208957
1 4:sao 627 0.4445699730925967
1 nhan 628 1.2989231948091553
1 nhan:vien 629 0.33155156753350257
1 vien 630 0.9672261421947069
1 vien:phuc 631 0.2821621236199499
1 phuc 632 1.060266015153253
1 phuc:vu 633 0.6203907062886713
1 than 634 0.9279097688550759
1 than:thien 635 0.2840260680081755
1 thien 636 2.005533593995008
1 vao 637 3.1638997735140584
1 vao:mua 638 0.15963869136952547
1 mua:thap 639 0.020375045310660405
1 gia 640 8.290643513640372
1 furama 641 0.11774269252083006
1 doi 642 1.4187008011692122
1 khi:con 643 0.003461113530708144
1 re 644 1.3054757787364137
1 re:hon 645 0.23679502403869263
1 sandy 646 0.06717742910389544
1 sandy:beach 647 0.06717742910389544
1 neu:co 648 0.034278656642131575
1 gia:uu 649 0.10985898913194524
1 uu 650 0.12599884615392282
1 uu:dai 651 0.12381557580686195
1 dai 652 1.0337156102153244
1 hoi 653 3.521681993614085
1 hoi:xa 654 0.06658174759780516
1 xa:trung 655 0.0018969051277228349
1 trung:tam 656 0.4709659729235335
0 may 657 1.8850227192843378
0 hl 658 0.4336982080427951
0 plaza 659 0.08996957672748832
0 hay 660 2.030375565400445
0 chat 661 0.5427487627870409
0 qua 662 1.925378384477885
0 nguoi:tu 663 0.4816692644368398
0 tu:van 664 1.6082723463368132
0 van 665 4.034326673522473
0 van:giup 666 0.6162300455144029
0 giup 667 1.660813791921349
0 giup:em 668 0.35631369304994
0 em:voi 669 0.3934988508360152
0 voi 670 4.419280188588354
0 voi:nhe 671 0.13280224865488804
0 nhe 672 3.3022022991436755
1 do:la 673 0.01966738921588405
1 la:su 674 0.023879949513922753
1 trai 675 0.35078595354827347
1 trai:nghiem 676 0.20108627501483858
1 nghiem 677 0.28660705177154294
1 nghiem:cuoc 678 0.00206006947508666
1 cuoc 679 0.049191919546470356
1 cuoc:song 680 0.016893407783265806
1 song 681 1.4242711974517654
1 song:cua 682 0.024438579991326162
1 cua:nguoi 683 0.16758616364469459
1 nguoi:dan 684 0.2681641906329807
1 dan:vung 685 5.758297218347687E-4
1 vung 686 0.3829879780691748
1 vung:cao 687 0.0322196138972078
1 cao 688 1.9242326934933323
1 hoat 689 0.413937557620313
1 hoat:dong 690 0.27077863670654956
1 dong 691 3.6780631660133225
1 dong:tu 692 9.287445518867431E-4
1 tinh:nguyen 693 7.080091327454556E-4
1 nguyen 694 0.25754216413523795
1 gop 695 0.021903067810258144
1 gop:phan 696 7.703282912122368E-4
1 giup 697 0.39294871319874014
1 tre 698 0.28879297635374745
1 tre:em 699 0.05823521341621579
1 noi:day 700 0.12864592458759969
1 day:co 701 0.013552976574752833
1 co:dieu 702 0.003488328052195824
1 dieu:kien 703 0.010811868145208063
1 kien 704 0.17778023034052673
1 hoc 705 0.032040264644360925
1 tap 706 0.10845656009062651
1 tot 707 1.1377960629125854
1 tot:hon 708 0.05220487887095743
0 thanks 709 1.3443201721129827
0 ca:nha 710 0.4736810588099575
0 nam 711 3.0655782943542014
0 tren 712 1.3259169524975218
0 tren:duong 713 0.1413535910389861
0 duong 714 1.7647156096609335
0 nghe 715 0.5238671800986949
0 doi 716 1.3967194018622955
0 doi:dien 717 0.1499411368691374
0 dien 718 1.1212725543208684
0 to 719 0.5603017523718893
0 chua 720 2.7419889043347188
0 chua:co 721 0.15958898833533608
0 oto 722 0.1522055856528514
0 me 723 3.487452930610464
0 me:no 724 0.5985407821159131
0 no 725 0.9034971325224628
0 a 726 6.258996813619815
1 dot 727 0.23889995913981887
0 gom 728 0.4303461840139697
0 12 729 0.5414120667713052
0 nguoi:lon 730 0.6537914665809235
0 lon 731 1.0041081675047296
0 6 732 2.8160755332276537
0 6:tre 733 0.17320267919843488
0 tre:con 734 0.28220048915050067
0 con 735 2.8841444877163243
1 do:nuong 736 0.050291228078548016
1 nuong 737 0.29204766893879563
1 o:day 738 0.18159774318342767
1 day:ngon 739 0.009854226785063204
1 ngon 740 1.8855422689890666
1 luon:tu 741 0.020257802215910545
1 ngo 742 0.06487262264844978
1 khoai 743 0.14257514248297112
1 thit 744 0.15442627249812063
1 thit:nuong 745 0.0100113834117147
1 nam 746 4.74010243112653
1 deu:rat 747 0.06805882894936471
1 vua 748 1.4024788746760497
1 vua:phai 749 0.048792825793400274
0 ban:giup 750 0.01819693015722768
0 giup:minh 751 0.1845659317165461
0 gui 752 0.3011512247195481
0 thong 753 0.9194467644553508
0 thong:tin 754 0.5799984250938486
0 tin 755 0.6512660453958964
0 minh:muon 756 0.20304307980484704
0 muon:dat 757 0.00397567655926735
0 dat 758 2.4457316353784746
0 dat:phong 759 0.3531293286551837
0 phong:o 760 0.22518466945300508
0 o:tuan 761 0.0719671856594935
0 cho:4 762 0.008020137518743968
0 4 763 2.2405941695796523
0 phong:co 764 0.032902845830303624
0 co:8 765 0.011894806292158793
0 8 766 1.2605910310610433
0 8:nguoi 767 0.040809479299446484
0 lon:va 768 0.20312310478800363
0 va:7 769 0.0113836786939082
0 7 770 1.425823382666121
0 tre:em 771 0.13665495031273883
0 em:vao 772 0.019054256546540246
0 vao:email 773 0.012431620932696095
0 email 774 0.49400326536387285
0 com 775 2.932949072652657
1 neu:ban 776 0.04169723556938794
1 ban:muon 777 0.015609603646729194
1 muon:o 778 -3.5070894966620226E-4
1 o:khach 779 0.0467551217807464
1 san:sang 780 0.011121781815621304
1 sang 781 2.49112138374326
1 sang:trong 782 0.16406290935184514
1 hon:thi 783 0.01288586123867602
1 thi:khach 784 0.0035548472509650234
1 plaza 785 0.008742544642899712
1 plaza:la 786 -1.259925738979434E-4
1 la:hop 787 1.2776009595033723E-4
1 hop 788 0.9004625799996935
1 hop:ly 789 0.25352024500508125
1 ly 790 0.7953805932953513
1 4h 791 -1.4032025727947088E-4
1 chieu 792 1.3328077020392886
1 se:co 793 0.013339948575147323
1 co:xe 794 3.1243958394240265E-4
1 xe 795 2.8821490408910604
1 xe:khach 796 0.02280668687638404
1 dua 797 0.3044287039140348
1 dua:ra 798 0.011124802389979772
1 ra:bien 799 0.2711130827210912
1 bien:mien 800 -4.901711033028085E-5
1 mien 801 0.43719768886896193
1 mien:phi 802 0.06624095882645953
1 phi 803 0.28204367812179115
0 gia:phong 804 0.5429362838177089
0 phong:khoang 805 0.3566417066200011
0 khoang:duoi 806 0.323244248027014
0 duoi 807 0.8367492821272706
0 duoi:800k 808 0.323244248027014
0 800k 809 0.36661373537230235
1 hien 810 1.3172524366162721
1 hien:nay 811 0.1129607021421564
1 nay:den 812 0.002283812407879777
1 den:da 813 0.04804253876844815
1 nang:ban 814 0.0019458975521957108
1 the:ket 815 0.01422206234127055
1 ket 816 0.11637907207505314
1 ket:hop 817 0.02807667083719438
1 son 818 1.6884425424276506
1 chuan:bi 819 0.28598847393182864
1 bi 820 1.316880102087587
1 bi:do 821 0.1288824997153682
1 do:am 822 0.126516818708706
1 di:ban 823 0.017505665078453463
1 ban:nhe 824 0.09614882432550471
0 e:co 825 0.04102864179660691
0 co:7 826 0.016842709161228094
0 7:nguoi 827 0.012507253441758358
0 va:2 828 0.02413351589675311
0 2 829 4.551371598687062
0 2:tre 830 0.09969110145429602
0 ah 831 0.6595418876864322
1 mua:he 832 0.05496844350241058
1 he 833 1.1753060200532606
1 dep:thien 834 0.006881350966118796
1 thien:nhien 835 0.8501669966161995
1 nhien 836 1.150514229062311
1 khoe:sac 837 0.043443275814872326
1 sac 838 0.8769428610145036
1 tao 839 0.4451137751460143
1 vo 840 0.46305453459893886
1 vo:cung 841 0.2297718101573276
1 thuan 842 0.12936767214423095
1 thuan:loi 843 0.0364774141914149
1 loi 844 0.23690529418138784
1 cho:nhung 845 0.023990864247346883
1 nhung:ai 846 0.015065822427097373
1 ai 847 0.06492111787183334
1 dang:du 848 0.008180020036423945
1 du:dinh 849 0.00813263821432965
1 leo 850 0.3856359806297288
1 fansipan 851 0.20222391544516607
1 sp 852 0.1531674362057988
1 chi 853 4.109988798307308
1 hoi:lanh 854 0.27442748111043436
1 chut:xiu 855 0.11817939283711498
1 xiu 856 0.36397096537994633
1 sang:som 857 0.11267859030233991
1 som:va 858 0.07019861696094418
1 va:toi 859 0.03945602295833593
0 mem 860 0.3133245360227721
0 hon 861 2.1772784915701444
0 chut 862 0.8146657585703148
0 kieu 863 0.13402531323285813
0 dai 864 0.42816963884964593
0 loai 865 0.3223265307139552
0 co:nhung 866 0.062318499861827324
0 nhung 867 3.3481579613406933
0 truong 868 0.20640680868462416
0 nhien 869 0.16153244056105137
0 gap 870 2.053577070707979
0 ay 871 0.24648811904599743
1 do:theo 872 0.007915542519319115
1 theo 873 1.9951393071734627
1 biet 874 0.9079213161155418
1 truong 875 0.994804926093231
1 truong:son 876 0.17222366758684624
1 son:tung 877 0.17222366758684624
1 tung:la 878 0.01698535626573966
1 lon 879 0.8821103479982951
1 lon:nhat 880 0.11794596820963986
0 ma 881 3.659429273236313
0 em:con 882 0.07596326445208032
0 con:di 883 0.07977322753664684
0 hoi:an 884 0.25202349222139453
0 an 885 4.362414711788821
0 nua 886 1.5425165843833022
0 xe 887 2.2980125253153116
0 bus 888 0.22531437092127166
0 taxi 889 0.20107279442212306
0 hay:xe 890 0.19348172635341676
0 xe:khach 891 0.26983766708180934
0 cam 892 4.755749530691452
0 cam:on 893 3.2127165463363934
0 on 894 4.197603456072074
0 on:cac 895 0.31265672479543055
0 cac:ban 896 0.5642002940006927
1 time 897 0.1792679121698212
1 ban:di 898 0.05089353186155256
0 dang 899 1.2988807004193146
0 chua:biet 900 0.531933875628154
0 biet 901 1.654792162525566
0 biet:di 902 0.01711443469114691
0 di:an 903 0.040702597766467015
0 an:o 904 0.17087283181617968
0 o:dau 905 0.3727960268408985
0 het 906 0.8006148167453617
1 se:chay 907 0.011076167087879025
1 chay 908 0.5406728169152513
1 doan 909 0.2584914461121071
1 doan:duong 910 0.003328298360222474
1 duong:dai 911 0.014877253323312656
1 tu:tu 912 0.03302333569324146
1 tu:nha 913 0.001072753595996762
1 nha:ga 914 0.003922027799693622
1 ga 915 0.18663114058525654
1 quyen 916 0.3915005078537668
1 gan 917 2.131718751684327
1 chua 918 1.2724580368019573
1 truc 919 0.18885169087228199
1 may 920 2.0217451127971433
1 duoi 921 1.3598008670354538
1 duoi:chan 922 0.06874670184955171
1 chan 923 1.2294029525335601
1 chan:cot 924 0.0014319532190433782
1 cot 925 0.0040818017024411134
1 cot:co 926 0.003812811413428713
1 co:voi 927 0.002512151774766747
1 voi 928 5.406483816968739
1 chenh 929 0.17823556050538653
1 chenh:lech 930 0.023297711981179397
1 lech 931 0.023297711981179397
1 lech:do 932 0.007829230297959766
1 do:cao 933 0.08549364302314737
1 cao:hon 934 0.3349329976577055
1 hon:100m 935 0.17418388586331338
1 100m 936 0.20821256994866372
1 don 937 0.5019567838568427
1 tham:quan 938 0.9309280673333924
1 quan 939 2.581777301773554
1 truoc:khi 940 0.09062289003119924
1 khi:vao 941 0.09002264834570516
1 vao:dinh 942 0.04669003889596681
1 lam:le 943 0.05452522772381927
1 le 944 1.6752507835841939
0 hom:nay 945 0.10572647923959687
0 nay 946 3.9355220438261327
0 giua:thang 947 0.35694178625524553
0 thang 948 5.153461223533689
0 thang:8 949 0.17507555227332378
0 doi:sang 950 0.09504902632302181
0 luxury 951 0.14120078488130233
1 nha:minh 952 0.13082788611579466
1 minh:da 953 0.019430815463809283
1 quyet 954 0.0751960369525271
1 quyet:dinh 955 0.0751960369525271
1 tet:duong 956 0.014916865549985989
1 duong:lich 957 0.014247152449790591
1 lich:nay 958 0.026637128765316175
1 nay:lai 959 0.014180976506920294
1 chuyen 960 0.5524911946978075
1 sapa:roi 961 0.09424084544489114
0 bac 962 2.45211129957271
0 chac 963 0.5066953180380303
0 di:nhieu 964 0.08000383967223518
1 dip 965 0.4443627018718508
1 dip:le 966 0.2625888610228082
1 minh:duoc 967 0.07550253852527003
1 delay 968 0.23035617099831707
1 them 969 0.9378810779791791
1 them:01 970 0.11051854405532043
1 01 971 0.4555670928497373
1 tieng 972 1.9995818807114212
1 so 973 1.5800450950959706
1 so:voi 974 0.2071977170247667
1 mac 975 0.5456925141438465
1 neu:mua 976 0.0142640638805635
1 mua:do 977 0.033726255657263664
1 do:thi 978 0.018883427571471836
1 thi:nen 979 0.13993247026175262
1 nen:tham 980 0.19374353019341906
1 tham:khao 981 1.346179310986856
1 khao 982 1.346179310986856
1 vai 983 0.20609525374952115
1 cho:can 984 0.02921214007296101
1 can:than 985 0.09395010640183428
1 chem 986 0.31483710433811185
0 chao 987 1.4553589173045791
0 chao:cac 988 0.3783003227794357
0 cac:anh 989 0.4870624883523814
0 anh 990 0.8951846230155347
0 anh:chi 991 0.6978538605545351
0 chi 992 5.873403392074872
1 khi:hau 993 0.09985922242891197
1 hau 994 0.3906133032432809
1 cung:qua 995 0.01577288483443941
1 qua 996 1.790743248057183
1 tiet:troi 997 0.011405399661427939
1 troi 998 0.939026629745966
1 nong 999 0.31658380182822093
1 pu 1000 0.31065346482371525
1 pu:luong 1001 0.31065346482371525
1 luong 1002 0.9583789161611161
1 van:giu 1003 0.011299331331065634
1 giu 1004 0.11578010969108188
1 giu:cho 1005 0.005231342638041511
1 cho:minh 1006 0.021320231678093715
1 duoc:khi 1007 0.005233771104180691
1 mat:me 1008 0.11082682529780818
1 trong:lanh 1009 0.17898295800790748
0 chuc 1010 1.270874603922322
0 chuc:gia 1011 0.03949588164512265
0 dinh:co 1012 0.035890066410637245
0 co:chuyen 1013 0.07968338928071558
0 chuyen 1014 1.2293759176499253
0 chuyen:du 1015 0.0483641703987467
0 du 1016 3.5277508406890266
0 du:lich 1017 1.9018618452167764
0 lich:vui 1018 0.11415153100196619
0 vui 1019 1.6254470350050585
0 vui:ve 1020 0.24679454637363152
1 vao:do 1021 0.05759723948448649
1 chuong 1022 0.3290979883645266
1 chuong:trinh 1023 0.1601354765724864
1 trinh 1024 1.3378608987253926
1 nao:thi 1025 0.043202167396778894
1 co:khach 1026 0.03793939597990998
1 neu:di 1027 0.037291812399170045
1 len 1028 2.116343293381201
1 len:ga 1029 0.001201434289156383
1 ga:lao 1030 0.03449908154930545
1 lao 1031 1.4500232584397286
1 lao:cai 1032 1.1833633838482092
1 cai:thi 1033 6.009595678281965E-4
1 bat:tiep 1034 0.02024641085587939
1 tiep 1035 0.06869969038645816
1 tiep:xe 1036 0.02024641085587939
1 xe:o 1037 0.03590107483045728
1 o:to 1038 0.07220660128682255
1 to:di 1039 0.009004438577772082
1 di:sa 1040 0.03185566586191714
1 sa 1041 0.41884523919898564
1 sa:pa 1042 0.29074451135102514
1 pa 1043 0.6058103591827262
1 voi:chi 1044 0.00865417757537607
1 chi:phi 1045 0.11036722698180877
1 phi:khoang 1046 0.005261492492685808
1 khoang 1047 3.258853778135478
1 khoang:40 1048 4.226552469627607E-4
1 40 1049 4.226552469627607E-4
1 000 1050 0.36840285815706364
1 50 1051 0.034223366340324954
1 50:000 1052 0.009825924845692533
1 000:dong 1053 0.08040644287624504
1 dong:khach 1054 0.007325738882032324
1 o:dn 1055 0.10913195899660452
1 dn 1056 0.3895817480882355
1 an:uong 1057 0.5346405100157533
1 uong 1058 0.6763822423123821
0 dn 1059 0.8512755830912686
0 di:hue 1060 0.06193453668694125
0 hue:tien 1061 0.007502528611407742
0 tien:hon 1062 0.007502528611407742
0 hon:hay 1063 0.09139652280286753
0 ha 1064 2.0452436973845813
0 hon:a 1065 0.0055826632878214
1 sapa:la 1066 0.08229534844307017
1 la:mot 1067 0.23560497235198163
1 mot 1068 3.71903601893098
1 mot:noi 1069 0.02783893160132963
1 ly:tuong 1070 0.1583657101043683
1 tuong 1071 0.4727290864672244
1 nghi:duong 1072 0.12575564264981437
1 hoac:chon 1073 0.05903949042566087
1 xa:hon 1074 0.032546682729389986
1 dao 1075 2.294758548282204
1 dao:khi 1076 0.04263843254311568
1 dau 1077 2.21824625056896
1 dam 1078 0.6504117600019211
1 rua 1079 1.8072221208167774E-4
1 thinh 1080 0.10821613368231758
1 lap 1081 5.391036220370988E-4
1 thach 1082 0.16399316622609333
1 che 1083 0.26188915213113717
1 kho 1084 0.6212348575049162
1 ruou 1085 0.09132303792635277
1 ngoc 1086 0.09062061139822912
1 banh 1087 0.1731135996666445
1 gao 1088 0.015081591546163217
1 rang 1089 0.14305909308261344
1 ngoa 1090 1.7589385864907387E-4
1 nhung:dac 1091 0.0012173120785548483
1 san:noi 1092 -5.446772539007634E-6
1 noi:danh 1093 0.007077761165801216
1 danh 1094 0.4499957134711613
1 ban:khong 1095 0.03534651671078563
1 khong:nen 1096 0.07735967656236252
1 nen:bo 1097 0.021243780044877546
1 bo 1098 1.6578624566535467
1 bo:qua 1099 0.04898005258256196
1 qua:khi 1100 0.022892034941632024
1 khi:den 1101 0.03732514195082517
1 den:noi 1102 0.08369682802498864
1 noi:nay 1103 0.09123701720983984
1 vp 1104 0.008968938791677634
1 dang:co 1105 0.12226129405246951
1 co:cac 1106 0.018070317677435065
1 gia:re 1107 0.11479224800459606
1 neu:me 1108 0.002502977361791347
